"PMID","DOI","include","comment","title","authors","citation","year","preregistration","topic","patients","age_range","new_data","sample_size","setting","modality","meeg_num_electrodes","meg_num_grad","meg_num_mag","meeg_sfreq_orig","meeg_sfreq_final","meeg_layout","eeg_locations","length_min","ecg_num_electrodes","ecg_lead","ecg_locations","ecg_ground","ecg_sfreq_orig","ecg_sfreq_final","ecg_high_pass","ecg_low_pass","ecg_event_approach","ecg_event_method","ecg_event_toolbox","reference_online","reference_offline","high_pass","low_pass","ICA","ica_on_epochs","rejected_components","rejected_cardiac_ics","cfa_rej_approach","cfa_rej_criteria","other_cfa_removal_strategy","other_cleaning_strategy","hep_eeg_channels_selected","hep_meg_channels_selected","groups","conditions","trials","hep_window_type","hep_relative_to","hep_start","hep_end","baseline_start_ms","baseline_end_ms","hypothesis","value","averaging_channels","averaging_time","statistics","clustering","permutations","significant_test","significant_eeg_channels","significant_relative_to","significant_start_ms","significant_end_ms","controls","trial_estimation"
26188392,"10.1016/j.autneu.2015.06.006",,"","Heart evoked potential triggers brain responses to natural affective scenes: A preliminary study","Couto B, Adolfi F, Velasquez M, Mesow M, Feinstein J, Canales-Johnson A, Mikulan E, Martínez-Pernía D, Bekinschtein T, Sigman M, Manes F, Ibanez A.","Auton Neurosci. 2015 Dec;193:132-7. doi: 10.1016/j.autneu.2015.06.006. Epub 2015 Jul 3.",2015,0,"Manipulation/Emotion induction",0,"41.3+-14.95",1,10,0,"EEG",128,"na","na","2048","512","biosemi128","layout",,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","Automatic","Derivative sign","Peakfinder","Linked mastoids","Common average","0.3","50",1,1,"Eye Movements","","","","","","A5, A17, A18, A30, A31, A32","na",1,2,"unknown","Primary","R-peak","200","400","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"5000","1","A5, A17, A18, A30, A31, A32","R-peak","248","648","",""
26060324,"10.1093/scan/nsv075",0,"Not Related to HER","The dual nature of eye contact: to see and to be seen","Myllyneva A, Hietanen JK.","Soc Cogn Affect Neurosci. 2016 Jul;11(7):1089-95. doi: 10.1093/scan/nsv075. Epub 2015 Jun 8.",2016,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25984819,"10.1097/PSY.0000000000000195",1,"Consider","Altered patterns of heartbeat-evoked potentials in depersonalization/derealization disorder: neurophysiological evidence for impaired cortical representation of bodily signals","Schulz A, Köster S, Beutel ME, Schächinger H, Vögele C, Rost S, Rauh M, Michal M.","Psychosom Med. 2015 Jun;77(5):506-16. doi: 10.1097/PSY.0000000000000195.",2015,0,"Patients/Psychiatric/Depersonalization disorder, Perception/Interoception/Cardiac",1,"26.4+-2.0, 26.8+-6.5",1,47,0,"EEG",2,"na","na","1000","250","standard19","Fz, Cz",,"unknown","Lead II","unknown","unknown","1000","unknown","0.05","unknown","Semi-automatic","unknown","WinCPRS","unknown","unknown","0.1","35",0,,"","","","","limit analysis to time of minimal artifact","Noisy epochs, Gratton-Coles blink detection","Fz, Cz","na",2,2,"[est300]","Primary","R-peak","455","595","unknown","unknown","Group/Condition Differences","Amplitude",0,1,"ANOVA",0,"","1","","","","","Age, BMI, LF/HF, Cortisol","est number of trials = 300 s in resting condition * 1 beat per second"
25984819,"10.1097/PSY.0000000000000195",,"","Altered patterns of heartbeat-evoked potentials in depersonalization/derealization disorder: neurophysiological evidence for impaired cortical representation of bodily signals","Schulz A, Köster S, Beutel ME, Schächinger H, Vögele C, Rost S, Rauh M, Michal M.","Psychosom Med. 2015 Jun;77(5):506-16. doi: 10.1097/PSY.0000000000000195.",2015,0,"Patients/Psychiatric/Depersonalization disorder, Perception/Interoception/Cardiac",1,"26.4+-2.0, 26.8+-6.5",1,47,0,"EEG",2,"na","na","1000","250","standard19","Fz, Cz",,"unknown","Lead II","unknown","unknown","1000","unknown","0.05","unknown","Semi-automatic","unknown","WinCPRS","unknown","unknown","0.1","35",0,,"","","","","limit analysis to time of minimal artifact","Noisy epochs, Gratton-Coles blink detection","Fz, Cz","na",1,1,"[est620]","Primary","R-peak","455","595","unknown","unknown","Correlation","Amplitude",1,1,"Correlation",0,"","1","","","","","Age, BMI, LF/HF, Cortisol","est number of trials = (300 s in resting condition + 320 s in heartbeat counting) * 1 beat per second"
25925534,"10.1111/ejn.12936",0,"Not Related to HER","The classic P300 encodes a build-to-threshold decision variable","Twomey DM, Murphy PR, Kelly SP, O'Connell RG.","Eur J Neurosci. 2015 Jul;42(1):1636-43. doi: 10.1111/ejn.12936. Epub 2015 May 28.",2015,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25912598,"10.1016/j.sleep.2015.02.528",0,"Not Related to HER","Effect of respiration on heartbeat-evoked potentials during sleep in children with sleep-disordered breathing","Baumert M, Pamula Y, Kohler M, Martin J, Kennedy D, Nalivaiko E, Immanuel SA.","Sleep Med. 2015 May;16(5):665-7. doi: 10.1016/j.sleep.2015.02.528. Epub 2015 Mar 9.",2015,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25911524,"10.1016/j.ijpsycho.2015.04.006",0,"Not Related to HER","Evaluation of 3D cognitive fatigue using heart-brain synchronization","Park S, Won MJ, Lee EC, Mun S, Park MC, Whang M.","Int J Psychophysiol. 2015 Aug;97(2):120-30. doi: 10.1016/j.ijpsycho.2015.04.006. Epub 2015 Apr 21.",2015,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25911524,"10.1016/j.ijpsycho.2015.04.006",,"","Evaluation of 3D cognitive fatigue using heart-brain synchronization","Park S, Won MJ, Lee EC, Mun S, Park MC, Whang M.","Int J Psychophysiol. 2015 Aug;97(2):120-30. doi: 10.1016/j.ijpsycho.2015.04.006. Epub 2015 Apr 21.",2015,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25899708,"10.1093/cercor/bhv076",1,"Consider","Auditory Feedback Differentially Modulates Behavioral and Neural Markers of Objective and Subjective Performance When Tapping to Your Heartbeat","Canales-Johnson A, Silva C, Huepe D, Rivera-Rei Á, Noreika V, Garcia Mdel C, Silva W, Ciraolo C, Vaucheret E, Sedeño L, Couto B, Kargieman L, Baglivo F, Sigman M, Chennu S, Ibáñez A, Rodríguez E, Bekinschtein TA.","Cereb Cortex. 2015 Nov;25(11):4490-503. doi: 10.1093/cercor/bhv076. Epub 2015 Apr 21.",2015,0,"Perception/Interoception/Cardiac, Manipulation/Biofeedback, Patients/Neurological/Epilepsy",1,"22.6+-3.2",1,33,0,"EEG",128,"na","na","500","250","GSN-HydroCel-129","layout",,"2","Lead II","Right clavicle, Left abdomen","unknown","500","unknown","0.01","100","unknown","unknown","none","Cz","Linked mastoids","0.5","40",1,0,"Eye movements, CFA, Other","","Semi-automatic","Topography, CORRMAP","","Noisy epochs","E7, E30, E36, E35, E29, E13, E28, E20, E27, E24, E6, E12, E5, E19, E11, E4, E18, E16, E10, E106, E105, E104, E112, E111, E110, E118, E117, E124, E123","na",1,2,"unknown","Primary","R-peak","-200","600","-200","-50","Group/Condition Differences","Amplitude",0,0,"t-test",1,"1000","1","E7, E30, E36, E35, E29, E13, E28, E20, E27, E24, E6, E12, E5, E19, E11, E4, E18, E16, E10, E106, E105, E104, E112, E111, E110, E118, E117, E124, E123","R-peak","173","356","",""
25899708,"10.1093/cercor/bhv076",,"","Auditory Feedback Differentially Modulates Behavioral and Neural Markers of Objective and Subjective Performance When Tapping to Your Heartbeat","Canales-Johnson A, Silva C, Huepe D, Rivera-Rei Á, Noreika V, Garcia Mdel C, Silva W, Ciraolo C, Vaucheret E, Sedeño L, Couto B, Kargieman L, Baglivo F, Sigman M, Chennu S, Ibáñez A, Rodríguez E, Bekinschtein TA.","Cereb Cortex. 2015 Nov;25(11):4490-503. doi: 10.1093/cercor/bhv076. Epub 2015 Apr 21.",2015,0,"Perception/Interoception/Cardiac, Manipulation/Biofeedback, Patients/Neurological/Epilepsy",1,"22.6+-3.2",1,33,0,"EEG",128,"na","na","500","250","GSN-HydroCel-129","layout",,"2","Lead II","Right clavicle, Left abdomen","unknown","500","unknown","0.01","100","unknown","unknown","none","Cz","Linked mastoids","0.5","40",1,0,"Eye movements, CFA, Other","","Semi-automatic","Topography, CORRMAP","","Noisy epochs","E7, E30, E36, E35, E29, E13, E28, E20, E27, E24, E6, E12, E5, E19, E11, E4, E18, E16, E10, E106, E105, E104, E112, E111, E110, E118, E117, E124, E123","na",2,1,"unknown","Primary","R-peak","-200","600","-200","-50","Group/Condition Differences","Amplitude",0,0,"t-test",1,"1000","1","E7, E30, E36, E35, E29, E13, E28, E20, E27, E24, E6, E12, E5, E19, E11, E4, E18, E16, E10, E106, E105, E104, E112, E111, E110, E118, E117, E124, E123","R-peak","168","500","",""
25899708,"10.1093/cercor/bhv076",,"","Auditory Feedback Differentially Modulates Behavioral and Neural Markers of Objective and Subjective Performance When Tapping to Your Heartbeat","Canales-Johnson A, Silva C, Huepe D, Rivera-Rei Á, Noreika V, Garcia Mdel C, Silva W, Ciraolo C, Vaucheret E, Sedeño L, Couto B, Kargieman L, Baglivo F, Sigman M, Chennu S, Ibáñez A, Rodríguez E, Bekinschtein TA.","Cereb Cortex. 2015 Nov;25(11):4490-503. doi: 10.1093/cercor/bhv076. Epub 2015 Apr 21.",2015,0,"Perception/Interoception/Cardiac, Manipulation/Biofeedback, Patients/Neurological/Epilepsy",1,"22.6+-3.2",1,33,0,"EEG",128,"na","na","500","250","GSN-HydroCel-129","layout",,"2","Lead II","Right clavicle, Left abdomen","unknown","500","unknown","0.01","100","unknown","unknown","none","Cz","Linked mastoids","0.5","40",1,0,"Eye movements, CFA, Other","","Semi-automatic","Topography, CORRMAP","","Noisy epochs","E7, E30, E36, E35, E29, E13, E28, E20, E27, E24, E6, E12, E5, E19, E11, E4, E18, E16, E10, E106, E105, E104, E112, E111, E110, E118, E117, E124, E123","na",1,2,"unknown","Primary","R-peak","200","450","-200","-50","Group/Condition Differences","Amplitude",1,1,"ANOVA",0,"","1","","","","","Tapping accuracy",""
25870439,"10.1093/scan/nsv039",0,"Not Related to HER","Cardiac and electro-cortical concomitants of social feedback processing in women","Dekkers LM, van der Molen MJ, Gunther Moor B, van der Veen FM, van der Molen MW.","Soc Cogn Affect Neurosci. 2015 Nov;10(11):1506-14. doi: 10.1093/scan/nsv039. Epub 2015 Apr 13.",2015,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25848007,"10.1073/pnas.1423936112",0,"Not Related to HER","Asphyxia-activated corticocardiac signaling accelerates onset of cardiac arrest","Li D, Mabrouk OS, Liu T, Tian F, Xu G, Rengifo S, Choi SJ, Mathur A, Crooks CP, Kennedy RT, Wang MM, Ghanbari H, Borjigin J.","Proc Natl Acad Sci U S A. 2015 Apr 21;112(16):E2073-82. doi: 10.1073/pnas.1423936112. Epub 2015 Apr 6.",2015,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25630906,"10.1007/s00221-015-4208-x",0,"Not Related to HER","Neuroelectric adaptations to cognitive processing in virtual environments: an exercise-related approach","Vogt T, Herpers R, Scherfgen D, Strüder HK, Schneider S.","Exp Brain Res. 2015 Apr;233(4):1321-9. doi: 10.1007/s00221-015-4208-x. Epub 2015 Jan 29.",2015,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25571329,"10.1109/EMBC.2014.6944961",0,"Not Related to HER","Brain biomarkers based assessment of cognitive workload in pilots under various task demands","Gentili RJ, Rietschel JC, Jaquess KJ, Lo LC, Prevost M, Miller MW, Mohler JM, Oh H, Tan YY, Hatfield BD.","Annu Int Conf IEEE Eng Med Biol Soc. 2014;2014:5860-3. doi: 10.1109/EMBC.2014.6944961.",2014,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25431244,"10.1111/psyp.12388",1,"Consider","Short-term food deprivation increases amplitudes of heartbeat-evoked potentials","Schulz A, Ferreira de Sá DS, Dierolf AM, Lutz A, van Dyck Z, Vögele C, Schächinger H.","Psychophysiology. 2015 May;52(5):695-703. doi: 10.1111/psyp.12388. Epub 2014 Nov 28.",2015,0,"Manipulation/Fasting",0,"20-26",1,16,0,"EEG",13,"na","na","512","256","standard19","F7, F3, Fz, F4, F8, C3, Cz, C4, P3, Pz, P4, A1, A2","8","2","Lead II","unknown","unknown","512","unknown","0.05","unknown","Semi-automatic","unknown","WinCPRS","linked mastoids","unknown","0.1","35",0,,"","","","","limit analysis to time of minimal artifact","Gratton-Coles blink detection","F7, F3, Fz, F4, F8, C3, Cz, C4, P3, Pz, P4, A1, A2","na",1,2,"589+-60","Primary","R-peak","455","595","-200","0","Group/Condition Differences","Amplitude",0,1,"ANOVA",0,"","0","","","","","Menstrual Cycle Phase, HR, HRV",""
25398141,"10.1371/journal.pone.0112849",0,"Not Related to HER","Enhanced slow-wave EEG activity and thermoregulatory impairment following the inhibition of the lateral hypothalamus in the rat","Cerri M, Del Vecchio F, Mastrotto M, Luppi M, Martelli D, Perez E, Tupone D, Zamboni G, Amici R.","PLoS One. 2014 Nov 14;9(11):e112849. doi: 10.1371/journal.pone.0112849. eCollection 2014.",2014,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25355852,"10.14814/phy2.12178",0,"Not Related to HER","The influence of an acute bout of aerobic exercise on cortical contributions to motor preparation and execution","Thacker JS, Middleton LE, McIlroy WE, Staines WR.","Physiol Rep. 2014 Oct 28;2(10):e12178. doi: 10.14814/phy2.12178. Print 2014 Oct 1.",2014,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25342100,"10.1186/1745-6215-15-403",0,"Not Related to HER","Effect of acupuncture on patients with insomnia: study protocol for a randomized controlled trial","Han KH, Kim SY, Chung SY.","Trials. 2014 Oct 23;15:403. doi: 10.1186/1745-6215-15-403.",2014,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25330003,"10.1371/journal.pone.0108224",0,"Not Related to HER","Sex differences in orienting to pictures with and without humans: evidence from the cardiac evoked response (ECR) and the cortical long latency parietal positivity (LPP)","Althaus M, Groen Y, van der Schaft L, Minderaa RB, Tucha O, Mulder LJ, Wijers AA.","PLoS One. 2014 Oct 15;9(10):e108224. doi: 10.1371/journal.pone.0108224. eCollection 2014.",2014,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
25317937,"10.1164/rccm.201405-0920OC",1,"Consider","Heartbeat evoked potentials during sleep and daytime behavior in children with sleep-disordered breathing","Immanuel SA, Pamula Y, Kohler M, Martin J, Kennedy D, Nalivaiko E, Saint DA, Baumert M.","Am J Respir Crit Care Med. 2014 Nov 15;190(10):1149-57. doi: 10.1164/rccm.201405-0920OC.",2014,0,"Patients/Sleep/Sleep-disordered breathing, Sleep, Age group/Children, Physiology/Respiration",1,"7.5+-2.6, 7.5+-2.7, 8.2+-2.6, 7.8+-2.6",1,80,0,"EEG",2,"na","na","250","unknown","standard19","C3, C4",,"2","Lead II","unknown","unknown","500","unknown","unknown","unknown","Semi-automatic","unknown","LibRASCH","Linked mastoids","unknown","unknown","unknown",0,,"","","","","limit analysis to time of minimal artifact","","C3, C4","na",2,1,"unknown","Primary","R-peak","400","550","unknown","unknown","Group/Condition Differences","Amplitude",0,1,"ANOVA",0,"","1","","","","","Surrogate heartbeats, RR",""
25317937,"10.1164/rccm.201405-0920OC",,"","Heartbeat evoked potentials during sleep and daytime behavior in children with sleep-disordered breathing","Immanuel SA, Pamula Y, Kohler M, Martin J, Kennedy D, Nalivaiko E, Saint DA, Baumert M.","Am J Respir Crit Care Med. 2014 Nov 15;190(10):1149-57. doi: 10.1164/rccm.201405-0920OC.",2014,0,"Patients/Sleep/Sleep-disordered breathing, Sleep, Age group/Children, Physiology/Respiration",1,"7.5+-2.6, 7.5+-2.7, 8.2+-2.6, 7.8+-2.6",1,80,0,"EEG",2,"na","na","250","unknown","standard19","C3, C4",,"2","Lead II","unknown","unknown","500","unknown","unknown","unknown","Semi-automatic","unknown","LibRASCH","Linked mastoids","unknown","unknown","unknown",0,,"","","","","limit analysis to time of minimal artifact","","C3, C4","na",2,1,"unknown","Primary","R-peak","400","550","unknown","unknown","Group/Condition Differences","Latency",0,1,"ANOVA",0,"","1","","","","","Surrogate heartbeats, RR",""
25317937,"10.1164/rccm.201405-0920OC",,"","Heartbeat evoked potentials during sleep and daytime behavior in children with sleep-disordered breathing","Immanuel SA, Pamula Y, Kohler M, Martin J, Kennedy D, Nalivaiko E, Saint DA, Baumert M.","Am J Respir Crit Care Med. 2014 Nov 15;190(10):1149-57. doi: 10.1164/rccm.201405-0920OC.",2014,0,"Patients/Sleep/Sleep-disordered breathing, Sleep, Age group/Children, Physiology/Respiration",1,"7.5+-2.6, 7.5+-2.7, 8.2+-2.6, 7.8+-2.6",1,80,0,"EEG",2,"na","na","250","unknown","standard19","C3, C4",,"2","Lead II","unknown","unknown","500","unknown","unknown","unknown","Semi-automatic","unknown","LibRASCH","Linked mastoids","unknown","unknown","unknown",0,,"","","","","limit analysis to time of minimal artifact","","C3, C4","na",2,1,"unknown","Primary","R-peak","400","550","unknown","unknown","Group/Condition Differences","Amplitude",0,1,"t-test",0,"","1","","","","","",""
25317937,"10.1164/rccm.201405-0920OC",,"","Heartbeat evoked potentials during sleep and daytime behavior in children with sleep-disordered breathing","Immanuel SA, Pamula Y, Kohler M, Martin J, Kennedy D, Nalivaiko E, Saint DA, Baumert M.","Am J Respir Crit Care Med. 2014 Nov 15;190(10):1149-57. doi: 10.1164/rccm.201405-0920OC.",2014,0,"Patients/Sleep/Sleep-disordered breathing, Sleep, Age group/Children, Physiology/Respiration",1,"7.5+-2.6, 7.5+-2.7, 8.2+-2.6, 7.8+-2.6",1,80,0,"EEG",2,"na","na","250","unknown","standard19","C3, C4",,"2","Lead II","unknown","unknown","500","unknown","unknown","unknown","Semi-automatic","unknown","LibRASCH","Linked mastoids","unknown","unknown","unknown",0,,"","","","","limit analysis to time of minimal artifact","","C3, C4","na",2,1,"unknown","Primary","R-peak","400","550","unknown","unknown","Group/Condition Differences","Latency",0,1,"t-test",0,"","1","","","","","",""
25317937,"10.1164/rccm.201405-0920OC",,"","Heartbeat evoked potentials during sleep and daytime behavior in children with sleep-disordered breathing","Immanuel SA, Pamula Y, Kohler M, Martin J, Kennedy D, Nalivaiko E, Saint DA, Baumert M.","Am J Respir Crit Care Med. 2014 Nov 15;190(10):1149-57. doi: 10.1164/rccm.201405-0920OC.",2014,0,"Patients/Sleep/Sleep-disordered breathing, Sleep, Age group/Children, Physiology/Respiration",1,"7.5+-2.6, 7.5+-2.7, 8.2+-2.6, 7.8+-2.6",1,80,0,"EEG",2,"na","na","250","unknown","standard19","C3, C4",,"2","Lead II","unknown","unknown","500","unknown","unknown","unknown","Semi-automatic","unknown","LibRASCH","Linked mastoids","unknown","unknown","unknown",0,,"","","","","limit analysis to time of minimal artifact","","C3, C4","na",1,1,"unknown","Primary","R-peak","400","550","unknown","unknown","Correlation","Amplitude",0,1,"Correlation",0,"","1","","","","","",""
25317937,"10.1164/rccm.201405-0920OC",,"","Heartbeat evoked potentials during sleep and daytime behavior in children with sleep-disordered breathing","Immanuel SA, Pamula Y, Kohler M, Martin J, Kennedy D, Nalivaiko E, Saint DA, Baumert M.","Am J Respir Crit Care Med. 2014 Nov 15;190(10):1149-57. doi: 10.1164/rccm.201405-0920OC.",2014,0,"Patients/Sleep/Sleep-disordered breathing, Sleep, Age group/Children, Physiology/Respiration",1,"7.5+-2.6, 7.5+-2.7, 8.2+-2.6, 7.8+-2.6",1,80,0,"EEG",2,"na","na","250","unknown","standard19","C3, C4",,"2","Lead II","unknown","unknown","500","unknown","unknown","unknown","Semi-automatic","unknown","LibRASCH","Linked mastoids","unknown","unknown","unknown",0,,"","","","","limit analysis to time of minimal artifact","","C3, C4","na",1,1,"unknown","Primary","R-peak","400","550","unknown","unknown","Correlation","Latency",0,1,"Correlation",0,"","0","","","","","",""
